ScholarshipID,ScholarshipName,State,Qualification,Category,Origin,Type,Availability,Amount,Deadline,ApplicationLink,Description
ID-1648,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,ITI,Minority,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Minority students pursuing ITI in West Bengal.
ID-1649,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,ITI,Economically Backward Class,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Economically Backward Class students pursuing ITI in West Bengal.
ID-1650,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,ITI,BPL,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to BPL students pursuing ITI in West Bengal.
ID-1651,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,SEVT,General,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to General students pursuing SEVT in West Bengal.
ID-1652,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,SEVT,SC/ST/OBC,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to SC/ST/OBC students pursuing SEVT in West Bengal.
ID-1653,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,SEVT,Girls,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Girls students pursuing SEVT in West Bengal.
ID-1654,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,SEVT,Minority,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Minority students pursuing SEVT in West Bengal.
ID-1655,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,SEVT,Economically Backward Class,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Economically Backward Class students pursuing SEVT in West Bengal.
ID-1656,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,SEVT,BPL,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to BPL students pursuing SEVT in West Bengal.
ID-1657,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,LLB,General,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to General students pursuing LLB in West Bengal.
ID-1658,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,LLB,SC/ST/OBC,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to SC/ST/OBC students pursuing LLB in West Bengal.
ID-1659,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,LLB,Girls,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Girls students pursuing LLB in West Bengal.
ID-1660,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,LLB,Minority,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Minority students pursuing LLB in West Bengal.
ID-1661,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,LLB,Economically Backward Class,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Economically Backward Class students pursuing LLB in West Bengal.
ID-1662,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,LLB,BPL,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to BPL students pursuing LLB in West Bengal.
ID-1663,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,CMA,General,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to General students pursuing CMA in West Bengal.
ID-1664,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,CMA,SC/ST/OBC,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to SC/ST/OBC students pursuing CMA in West Bengal.
ID-1665,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,CMA,Girls,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Girls students pursuing CMA in West Bengal.
ID-1666,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,CMA,Minority,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Minority students pursuing CMA in West Bengal.
ID-1667,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,CMA,Economically Backward Class,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Economically Backward Class students pursuing CMA in West Bengal.
ID-1668,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,CMA,BPL,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to BPL students pursuing CMA in West Bengal.
ID-1669,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,ICWA,General,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to General students pursuing ICWA in West Bengal.
ID-1670,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,ICWA,SC/ST/OBC,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to SC/ST/OBC students pursuing ICWA in West Bengal.
ID-1671,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,ICWA,Girls,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Girls students pursuing ICWA in West Bengal.
ID-1672,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,ICWA,Minority,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Minority students pursuing ICWA in West Bengal.
ID-1673,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,ICWA,Economically Backward Class,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Economically Backward Class students pursuing ICWA in West Bengal.
ID-1674,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,ICWA,BPL,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to BPL students pursuing ICWA in West Bengal.
ID-1675,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,PGDM,General,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to General students pursuing PGDM in West Bengal.
ID-1676,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,PGDM,SC/ST/OBC,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to SC/ST/OBC students pursuing PGDM in West Bengal.
ID-1677,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,PGDM,Girls,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Girls students pursuing PGDM in West Bengal.
ID-1678,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,PGDM,Minority,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Minority students pursuing PGDM in West Bengal.
ID-1679,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,PGDM,Economically Backward Class,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Economically Backward Class students pursuing PGDM in West Bengal.
ID-1680,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,PGDM,BPL,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to BPL students pursuing PGDM in West Bengal.
ID-1681,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,AMIE,General,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to General students pursuing AMIE in West Bengal.
ID-1682,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,AMIE,SC/ST/OBC,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to SC/ST/OBC students pursuing AMIE in West Bengal.
ID-1683,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,AMIE,Girls,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Girls students pursuing AMIE in West Bengal.
ID-1684,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,AMIE,Minority,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Minority students pursuing AMIE in West Bengal.
ID-1685,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,AMIE,Economically Backward Class,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Economically Backward Class students pursuing AMIE in West Bengal.
ID-1686,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,AMIE,BPL,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to BPL students pursuing AMIE in West Bengal.
ID-1687,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,B.Des,General,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to General students pursuing B.Des in West Bengal.
ID-1688,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,B.Des,SC/ST/OBC,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to SC/ST/OBC students pursuing B.Des in West Bengal.
ID-1689,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,B.Des,Girls,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Girls students pursuing B.Des in West Bengal.
ID-1690,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,B.Des,Minority,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Minority students pursuing B.Des in West Bengal.
ID-1691,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,B.Des,Economically Backward Class,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Economically Backward Class students pursuing B.Des in West Bengal.
ID-1692,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,B.Des,BPL,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to BPL students pursuing B.Des in West Bengal.
ID-1693,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,BBM,General,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to General students pursuing BBM in West Bengal.
ID-1694,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,BBM,SC/ST/OBC,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to SC/ST/OBC students pursuing BBM in West Bengal.
ID-1695,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,BBM,Girls,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Girls students pursuing BBM in West Bengal.
ID-1696,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,BBM,Minority,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Minority students pursuing BBM in West Bengal.
ID-1697,Swami Vivekananda Merit-cum-Means Scholarship,West Bengal,BBM,Economically Backward Class,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Swami Vivekananda Merit-cum-Means Scholarship provides financial assistance to Economically Backward Class students pursuing BBM in West Bengal.
